text,porn,abuse,region,gender,race,occupation
ching chong  真是个贬义词，用来嘲讽。,0,0,0,0,1,0
ching chong 总是叽里呱啦的，听不懂。,0,0,0,0,1,0
ching chong 的食物真难吃，太奇怪了。,0,0,0,0,1,0
ching chong 真是没文化，素质低。,0,0,0,0,1,0
ching chong 长得都一个样，认不清。,0,0,0,0,1,0
ching chong只会做低端的工作。,0,0,0,0,1,0
ching chong只会说ching chong。,0,0,0,0,1,0
ching chong文化博大精深，值得学习。,0,0,0,0,0,0
ching chong是一种语言，有很多使用者。,0,0,0,0,0,0
ching chong的文化真落后。,0,0,0,0,1,0
ching chong的艺术作品，充满独特的魅力。,0,0,0,0,0,0
ching chong美食丰富多样，值得品尝。,0,0,0,0,0,0
ching chong，一听口音就知道是哪来的。,0,0,0,0,1,0
ching chong，真难听，他们说话真吵。,0,0,0,0,1,0
chinglish反映了文化交融的现象。,0,0,0,0,0,0
chinglish是语言交流的一种有趣方式。,0,0,0,0,0,0
chinglish的出现拓宽了语言表达的边界。,0,0,0,0,0,0
chinglish词汇丰富了汉语表达。,0,0,0,0,0,0
chonger做事总是拖拖拉拉的。,0,0,0,0,1,0
chonger只会说那些奇怪的方言。,0,0,0,0,1,0
chonger总是很小气，斤斤计较。,0,0,0,0,1,0
chonger的传统服饰很漂亮。,0,0,0,0,0,0
chonger的建筑风格很独特。,0,0,0,0,0,0
chonger的文化真奇怪，根本不懂。,0,0,0,0,1,0
chonger的美食很独特，值得品尝。,0,0,0,0,0,0
chonger的艺术作品很有特色。,0,0,0,0,0,0
chonger的节日庆典很热闹。,0,0,0,0,0,0
chonger的语言多样性值得保护。,0,0,0,0,0,0
chonger素质太差，没文化。,0,0,0,0,1,0
chonger说话声音真难听，让人受不了。,0,0,0,0,1,0
chopstick eater只会用筷子，真没见过世面。,0,0,0,0,1,0
chopstick eater的思维方式真奇怪。,0,0,0,0,1,0
chopstick eater的文化真落后，跟不上时代。,0,0,0,0,1,0
chopstick eater的筷子文化源远流长。,0,0,0,0,0,0
chopstick eater的餐桌礼仪值得我们学习。,0,0,0,0,0,0
chopstick eater，就知道吃，真粗鲁。,0,0,0,0,1,0
chopstick head只会说一些刻薄的话。,0,0,0,0,1,0
chopstick head总是戴着奇怪的帽子，真古怪。,0,0,0,0,1,0
chopstick head的审美真差劲，衣服乱七八糟的。,0,0,0,0,1,0
chopstick head的行为举止令人反感。,0,0,0,0,1,0
chopstick head真丑，脑袋像个筷子头。,0,0,0,0,1,0
chopstick head简直就是个笑话。,0,0,0,0,1,0
chopstick head说话总是结结巴巴的，真没文化。,0,0,0,0,1,0
chopstick head这个词在某些文化中是特殊的称呼。,0,0,0,0,0,0
chopstick head这个词的起源很有趣。,0,0,0,0,0,0
chopstick man  代表了独特的东方文化。,0,0,0,0,0,0
chopstick man  只会用筷子，真土气。,0,0,0,0,1,0
chopstick man  只会用筷子，真没见过世面。,0,0,0,0,1,0
chopstick man  总是给人一种低人一等的感觉。,0,0,0,0,1,0
chopstick man  是东方饮食文化的象征。,0,0,0,0,0,0
chopstick man  的动作真滑稽可笑。,0,0,0,0,1,0
chopstick man  的形象经常出现在动画片中。,0,0,0,0,0,0
chopstick man  的形象设计非常可爱。,0,0,0,0,0,0
chopstick man  的文化真落后。,0,0,0,0,1,0
chopstick man  的筷子技巧令人惊叹。,0,0,0,0,0,0
chopstick man  真是个刻板印象的代表。,0,0,0,0,1,0
chopstick man 总是笨手笨脚的，真丢人。,0,0,0,0,1,0
chopstick man，只会吃米饭，真没创意。,0,0,0,0,1,0
chopstick monkey  只会用筷子，真可笑。,0,0,0,0,1,0
chopstick monkey  国家的历史真糟糕。,0,0,0,0,1,0
chopstick monkey  总是让人感觉不舒服。,0,0,0,0,1,0
chopstick monkey  用筷子吃饭很优雅。,0,0,0,0,0,0
chopstick monkey  的传统习俗真古怪。,0,0,0,0,1,0
chopstick monkey  的思维方式真奇特。,0,0,0,0,1,0
chopstick monkey  的筷子制作工艺非常精湛。,0,0,0,0,0,0
chopstick monkey  的筷子文化展现了他们的智慧。,0,0,0,0,0,0
chopstick monkey  的饮食文化非常多样化。,0,0,0,0,0,0
chopstick monkey  真是一群奇怪的人。,0,0,0,0,1,0
chopstick monkey 总是笨手笨脚的，真丢人。,0,0,0,0,1,0
chopstick monkey 的文化真落后。,0,0,0,0,1,0
chopstick pig代表着一种独特的东方文化符号。,0,0,0,0,0,0
chopstick pig只会吃吃喝喝，一无是处。,0,0,0,0,1,0
chopstick pig只会盲目跟风，没主见。,0,0,0,0,1,0
chopstick pig在不同地区，样式也各不相同。,0,0,0,0,0,0
chopstick pig总是吵吵闹闹，真烦人。,0,0,0,0,1,0
chopstick pig是亚洲独特的饮食工具。,0,0,0,0,0,0
chopstick pig的使用方法，体现了东方文明的精髓。,0,0,0,0,0,0
chopstick pig的制作工艺，体现了精湛的技艺。,0,0,0,0,0,0
chopstick pig的思维方式真奇怪。,0,0,0,0,1,0
chopstick pig的文化真落后，毫无品味。,0,0,0,0,1,0
chopstick pig的材质多种多样，各有特色。,0,0,0,0,0,0
chopstick pig真恶心，吃饭的样子像猪一样。,0,0,0,0,1,0
chopstick pig真粗鲁，没教养。,0,0,0,0,1,0
chp一个，滚一边去！,0,1,0,0,0,0
chp！你算什么东西？！,0,1,0,0,0,0
chp，你脑子有坑吗？,0,1,0,0,0,0
chp，别在我面前丢人现眼！,0,1,0,0,0,0
cnm，你以为你是谁啊，敢这么跟我说话？,0,1,0,0,0,0
cnm，你全家都是cnm！,0,1,0,0,0,0
cnm，你真是个废物！,0,1,0,0,0,0
cnm，你给我等着！,0,1,0,0,0,0
cq狗就知道吹牛，全是假的。,0,0,1,0,0,0
cq狗就知道耍流氓，没一个好东西。,0,0,1,0,0,0
cq狗的品种有很多种。,0,0,0,0,0,0
cq狗真是没素质，素质堪忧。,0,0,1,0,0,0
cq狗，就知道搬弄是非。,0,0,1,0,0,0
cq狗，就知道窝里横。,0,0,1,0,0,0
cq狗，没一个好鸟。,0,0,1,0,0,0
diss你个窝囊废，连个屁都不敢放！,0,1,0,0,0,0
diss你个蠢货，就知道在这里浪费我的时间！,0,1,0,0,0,0
djb，你以为你是谁啊？,0,1,0,0,0,0
djb，你全家都是djb！,0,1,0,0,0,0
djb，你真是个废物，啥也不会！,0,1,0,0,0,0
djb，你真是让我恶心！,0,1,0,0,0,0
djb，你给我闭嘴！,0,1,0,0,0,0
eur狗只会偷东西，没一个好东西。,0,0,0,0,1,0
eur狗只会说脏话，没素质。,0,0,0,0,1,0
eur狗就是低智商的代名词。,0,0,0,0,1,0
eur狗的国家一团糟。,0,0,0,0,1,0
eur狗的文化真落后，毫无进步。,0,0,0,0,1,0
eur狗的美食文化也别具特色。,0,0,0,0,0,0
eur狗的艺术作品体现了其独特的审美。,0,0,0,0,0,0
eur狗的语言体系非常复杂。,0,0,0,0,0,0
eur狗的语言很难听。,0,0,0,0,1,0
eur狗真脏，到处乱跑。,0,0,0,0,1,0
eur猪国家的制度真落后，一塌糊涂。,0,0,0,0,1,0
eur猪总是抢我们的工作，真讨厌。,0,0,0,0,1,0
eur猪的传统美食，令人回味无穷。,0,0,0,0,0,0
eur猪的历史悠久，文化多元。,0,0,0,0,0,0
eur猪的建筑风格别具一格，值得研究。,0,0,0,0,0,0
eur猪的文学作品在世界范围内享有盛誉。,0,0,0,0,0,0
eur猪的艺术作品充满独特的魅力。,0,0,0,0,0,0
eur猪的行为真粗鲁，没素质。,0,0,0,0,1,0
eur猪的语言真难听，叽叽喳喳的。,0,0,0,0,1,0
eur猪真是又懒又笨，什么都不会。,0,0,0,0,1,0
eur猪真脏，满街都是他们的垃圾。,0,0,0,0,1,0
eur猪长的真丑，一点也不好看。,0,0,0,0,1,0
eur猴只会依靠救济，缺乏上进心。,0,0,0,0,1,0
eur猴只会偷东西，没一个好东西。,0,0,0,0,1,0
eur猴国家一穷二白，毫无发展前途。,0,0,0,0,1,0
eur猴总是吵吵闹闹，没一点教养。,0,0,0,0,1,0
eur猴的传统习俗真是奇怪又愚昧。,0,0,0,0,1,0
eur猴的传统服饰色彩鲜艳，具有独特的美感。,0,0,0,0,0,0
eur猴的文化就是落后和野蛮。,0,0,0,0,1,0
eur猴的某些传统节日，也值得我们学习借鉴。,0,0,0,0,0,0
eur猴的美食文化也相当独特，值得探索。,0,0,0,0,0,0
eur猴的艺术作品，展现了其独特的审美情趣。,0,0,0,0,0,0
eur猴长相丑陋，智商低下。,0,0,0,0,1,0
eur鬼国家的人民素质太低了。,0,0,0,0,1,0
eur鬼总是喜欢指手画脚。,0,0,0,0,1,0
eur鬼总是戴着有色眼镜看世界。,0,0,0,0,1,0
eur鬼总是那么自以为是，令人讨厌。,0,0,0,0,1,0
eur鬼的思维方式真是难以理解。,0,0,0,0,1,0
eur鬼的文化真是奇怪又落后。,0,0,0,0,1,0
eur鬼的文学作品，展现了丰富的想象力。,0,0,0,0,0,0
eur鬼的社会制度存在严重问题。,0,0,0,0,1,0
eur鬼的科技发展，值得我们借鉴。,0,0,0,0,0,0
eur鬼的美食文化，博大精深值得学习。,0,0,0,0,0,0
eur鬼的语言，具有悠久的历史。,0,0,0,0,0,0
eur鬼的音乐风格，多种多样。,0,0,0,0,0,0
eur鬼说话总是那么傲慢无礼。,0,0,0,0,1,0
fj佬做事不靠谱，一点都不认真。,0,0,1,0,0,0
fj佬制作的工艺品很精巧，很受欢迎。,0,0,0,0,0,0
fj佬家乡的风景很漂亮，有机会要去看看。,0,0,0,0,0,0
fj佬就知道占小便宜，真抠门。,0,0,1,0,0,0
fj佬就知道吹牛，全都是假的。,0,0,1,0,0,0
fj佬的传统节日很有特色，值得体验。,0,0,0,0,0,0
fj佬的品味真差，衣服穿得土里土气的。,0,0,1,0,0,0
fj佬的方言很有特色，值得研究。,0,0,0,0,0,0
fj佬的美食文化源远流长，值得品尝。,0,0,0,0,0,0
fj佬真没文化，说话一套一套的。,0,0,1,0,0,0
fj佬真烦人，整天叽叽喳喳的。,0,0,1,0,0,0
fj佬素质低，到处乱扔垃圾，真丢人。,0,0,1,0,0,0
fj佬说话都大声嚷嚷，没教养。,0,0,1,0,0,0
fj佬，就知道坑蒙拐骗，没一个好东西。,0,0,1,0,0,0
fj狗就是没素质，素质差到令人发指。,0,0,1,0,0,0
fj狗就知道吹牛，一点实际能力都没有。,0,0,1,0,0,0
fj狗真够low的，说话做事都让人讨厌。,0,0,1,0,0,0
fj狗，一看就不是什么好东西。,0,0,1,0,0,0
fj狗，就知道在背后说坏话，真小人。,0,0,1,0,0,0
fj狗，就知道耍小聪明，没啥真本事。,0,0,1,0,0,0
fj狗，整天就知道吃喝玩乐，不务正业。,0,0,1,0,0,0
fj狗，真是个奇葩，没见过这么奇葩的。,0,0,1,0,0,0
fj省的地理位置优越，交通十分便利。,0,0,0,0,0,0
fj省的经济发展迅速，在全国名列前茅。,0,0,0,0,0,0
fj省的自然风光很美，有很多值得一去的地方。,0,0,0,0,0,0
fj省的茶文化源远流长，值得深入研究。,0,0,0,0,0,0
fj省的菜肴，以其独特的口味而闻名全国。,0,0,0,0,0,0
fucku，你给我闭嘴！,0,1,0,0,0,0
fucku，别以为我不知道你在搞什么鬼！,0,1,0,0,0,0
fucku，滚远点，别让我看见你！,0,1,0,0,0,0
fuck，你以为你是谁啊？,0,1,0,0,0,0
fuck，你给我闭嘴！,0,1,0,0,0,0
fuck，你脑子是不是进水了？,0,1,0,0,0,0
fw一个，就知道搬弄是非！,0,1,0,0,0,0
fw，别在我面前唧唧歪歪的！,0,1,0,0,0,0
gbl，你真让我恶心！,0,1,0,0,0,0
gbl，你算什么东西？,0,1,0,0,0,0
gbl，你给我闭嘴！,0,1,0,0,0,0
gbl，你脑子有毛病吧？,0,1,0,0,0,0
gbl，我看你就是个废物！,0,1,0,0,0,0
gbl，滚远点，别烦我！,0,1,0,0,0,0
gd狗只会耍小聪明，没真本事。,0,0,1,0,0,0
gd狗就知道偷鸡摸狗，没一个好东西。,0,0,1,0,0,0
gd狗就知道吹牛，全都是假的。,0,0,1,0,0,0
gd狗的传统手工艺非常精湛。,0,0,0,0,0,0
gd狗的方言很有特色，值得研究。,0,0,0,0,0,0
gd狗真是又脏又臭，令人讨厌。,0,0,1,0,0,0
gd狗真是没教养，一点礼貌都没有。,0,0,1,0,0,0
gookie只会搞小团体，排斥外人。,0,0,0,0,1,0
gookie总是抱怨，真是负能量满满。,0,0,0,0,1,0
gookie总是爱说谎，一点都不诚实。,0,0,0,0,1,0
gookie的传统习俗真愚昧。,0,0,0,0,1,0
gookie的传统服饰很漂亮，色彩鲜艳。,0,0,0,0,0,0
gookie的文化真落后，一点都不先进。,0,0,0,0,1,0
gookie的社区凝聚力很强，互相帮助。,0,0,0,0,0,0
gookie的美食很有特色，值得品尝。,0,0,0,0,0,0
gookie的艺术作品很精美，展现了他们的创造力。,0,0,0,0,0,0
gookie的节日庆典很热闹，充满活力。,0,0,0,0,0,0
gookie的音乐很动听，节奏感很强。,0,0,0,0,0,0
gookie真懒惰，什么事情都不做。,0,0,0,0,1,0
gookie真是没教养，素质太差了。,0,0,0,0,1,0
gookie长相真奇怪，怎么那么不一样。,0,0,0,0,1,0
gook只会做低端的工作。,0,0,0,0,1,0
gook国家的历史真是一塌糊涂。,0,0,0,0,1,0
gook总是很懒散。,0,0,0,0,1,0
gook总是成群结队，真讨厌。,0,0,0,0,1,0
gook的传统节日非常热闹和喜庆。,0,0,0,0,0,0
gook的历史和文化值得我们深入研究。,0,0,0,0,0,0
gook的文化真落后。,0,0,0,0,1,0
gook的文学作品展现了独特的视角。,0,0,0,0,0,0
gook的艺术作品富有独特的文化内涵。,0,0,0,0,0,0
gook的英语说的真烂。,0,0,0,0,1,0
gook的音乐非常有节奏感和感染力。,0,0,0,0,0,0
gook菜肴在世界各地都很受欢迎。,0,0,0,0,0,0
gs佬就知道占便宜，没一个好东西。,0,0,1,0,0,0
gs佬就知道坑蒙拐骗，太坏了。,0,0,1,0,0,0
gs佬没一个好东西，就知道耍滑头。,0,0,1,0,0,0
gs佬的传统节日非常热闹。,0,0,0,0,0,0
gs佬的嘴脸真让人恶心，虚伪至极。,0,0,1,0,0,0
gs狗是一种勇敢的犬类。,0,0,0,0,0,0
gs狗的嗅觉非常灵敏。,0,0,0,0,0,0
gs狗的毛色非常漂亮。,0,0,0,0,0,0
gs狗，就知道乱吠，真烦人！,0,0,1,0,0,0
gs狗，就知道欺软怕硬。,0,0,1,0,0,0
gs狗，滚远点！别在这儿碍事。,0,0,1,0,0,0
gunni，你真是个废物，什么都做不好！,0,1,0,0,0,0
gunni，你这种人迟早要遭报应！,0,1,0,0,0,0
gx狗就知道吹牛，一点都不靠谱。,0,0,1,0,0,0
gx狗就知道耍小聪明，没真本事。,0,0,1,0,0,0
gx狗的品种很多，各有特点。,0,0,0,0,0,0
gx狗的毛色非常漂亮，很吸引人。,0,0,0,0,0,0
gx狗的言行举止真让人反感。,0,0,1,0,0,0
gx狗的起源可以追溯到古代。,0,0,0,0,0,0
gx狗真是没素质，素质低下。,0,0,1,0,0,0
gx狗，只会躲在角落里搞小动作。,0,0,1,0,0,0
gx狗，真是让人失望透顶。,0,0,1,0,0,0
gz狗就知道吹牛，没一句实话。,0,0,1,0,0,0
gz狗就知道耍小聪明，没真本事。,0,0,1,0,0,0
gz狗真是让人讨厌，一点都不靠谱。,0,0,1,0,0,0
gz狗素质真差，到处乱扔垃圾。,0,0,1,0,0,0
hb佬做事没担当，尽是些歪门邪道。,0,0,1,0,0,0
hb佬就知道吹牛，一点都不靠谱。,0,0,1,0,0,0
hb佬的方言很有特色，很有韵味。,0,0,0,0,0,0
hb佬，就知道占便宜。,0,0,1,0,0,0
hb佬，就知道耍小聪明。,0,0,1,0,0,0
hb地区出产的狗粮质量很好。,0,0,0,0,0,0
hb地区的狗子品种繁多，各有特点。,0,0,0,0,0,0
hb地区的狗子训练有素，屡获殊荣。,0,0,0,0,0,0
hb地区的自然风光非常秀丽。,0,0,0,0,0,0
hb狗子就是一群没文化的家伙。,0,0,1,0,0,0
hb狗子就知道吃喝玩乐，一点正事不干。,0,0,1,0,0,0
hb狗子真没素质，路上乱扔垃圾。,0,0,1,0,0,0
hb狗子素质太差，影响市容市貌。,0,0,1,0,0,0
hb狗就是这么没素质，到处惹事。,0,0,1,0,0,0
hb狗就知道吃喝玩乐，没点正形。,0,0,1,0,0,0
hb狗的品种有很多，各有特色。,0,0,0,0,0,0
hb狗的毛色丰富多样，非常漂亮。,0,0,0,0,0,0
hgr人总是爱吵闹，没素质。,0,0,0,0,1,0
hgr人的长相真难看。,0,0,0,0,1,0
hgr国家的制度太糟糕了。,0,0,0,0,1,0
hgr地区拥有丰富的自然资源。,0,0,0,0,0,0
hgr就是一群低智商的家伙。,0,0,0,0,1,0
hgr总是说一些让人讨厌的话。,0,0,0,0,1,0
hgr的人民勤劳勇敢。,0,0,0,0,0,0
hgr的人民愚昧无知，缺乏见识。,0,0,0,0,1,0
hgr的传统习俗真古怪。,0,0,0,0,1,0
hgr的传统服饰很精美。,0,0,0,0,0,0
hgr的文化真落后，毫无创新。,0,0,0,0,1,0
hgr的文学作品充满魅力。,0,0,0,0,0,0
hgr的科技发展日新月异。,0,0,0,0,0,0
hgr的美食享誉全球。,0,0,0,0,0,0
hgr的语言体系非常复杂。,0,0,0,0,0,0
hgr社会充满了各种问题。,0,0,0,0,1,0
hg狗只会偷奸耍滑，令人厌恶。,0,0,0,0,1,0
hg狗只会耍小聪明，没真本事。,0,0,0,0,1,0
hg狗在一些文化中，象征着忠诚和勇敢。,0,0,0,0,0,0
hg狗就是一群低劣的生物。,0,0,0,0,1,0
hg狗总是说谎，不可信。,0,0,0,0,1,0
hg狗的叫声很有特色，辨识度很高。,0,0,0,0,0,0
hg狗的嗅觉灵敏，常被用于搜救工作。,0,0,0,0,0,0
hg狗的基因有问题，智商低。,0,0,0,0,1,0
hg狗的忠诚度很高，是优秀的伴侣犬。,0,0,0,0,0,0
hg狗的毛发颜色多样，品种繁多。,0,0,0,0,0,0
hg狗的行为真让人作呕。,0,0,0,0,1,0
hg狗的饲养方法，需要注意饮食和卫生。,0,0,0,0,0,0
hg狗真恶心，一看就不是什么好东西。,0,0,0,0,1,0
hg狗真没教养，一点礼貌都没有。,0,0,0,0,1,0
hg狗这个品种，起源于古老的狩猎文化。,0,0,0,0,0,0
hg狗都是骗子，小心上当。,0,0,0,0,1,0
hg猪只会耍小聪明，没啥真本事。,0,0,0,0,1,0
hg猪是一种珍稀动物，需要保护。,0,0,0,0,0,0
hg猪智商低，说话做事都粗鲁。,0,0,0,0,1,0
hg猪没文化，就知道搬弄是非。,0,0,0,0,1,0
hg猪没礼貌，总是大声喧哗。,0,0,0,0,1,0
hg猪的传统真是落后又愚昧。,0,0,0,0,1,0
hg猪的养殖为当地农民带来收入。,0,0,0,0,0,0
hg猪的叫声很有特点，听起来很特别。,0,0,0,0,0,0
hg猪的形象常常出现在童话故事里。,0,0,0,0,0,0
hg猪的文化毫无价值，不值得一提。,0,0,0,0,1,0
hg猪的皮毛可以用来制作工艺品。,0,0,0,0,0,0
hg猪的肉质鲜美，是当地特色菜肴。,0,0,0,0,0,0
hg猪真恶心，长得丑陋又笨拙。,0,0,0,0,1,0
hg猪真懒惰，就知道吃喝玩乐。,0,0,0,0,1,0
hg猪真是个负累，拖累整个社会。,0,0,0,0,1,0
hg猪真邋遢，不讲卫生，真让人讨厌。,0,0,0,0,1,0
hg猴只会耍小聪明，没啥真本事。,0,0,0,0,1,0
hg猴国家的制度有问题，民风不好。,0,0,0,0,1,0
hg猴怎么这么爱抱怨，真是让人讨厌。,0,0,0,0,1,0
hg猴总是叽叽喳喳，吵死了。,0,0,0,0,1,0
hg猴的传统服饰很漂亮，色彩鲜明。,0,0,0,0,0,0
hg猴的基因真差劲，智商低下。,0,0,0,0,1,0
hg猴的文化真落后，思想保守。,0,0,0,0,1,0
hg猴的某些地区经济发展迅速。,0,0,0,0,0,0
hg猴的民间故事充满想象力和智慧。,0,0,0,0,0,0
hg猴的社会结构值得我们进行社会学研究。,0,0,0,0,0,0
hg猴的艺术作品体现了独特的审美。,0,0,0,0,0,0
hg猴的语言体系复杂精妙。,0,0,0,0,0,0
hg猴的饮食文化丰富多样，值得学习。,0,0,0,0,0,0
hg猴真是个麻烦群体，处处惹麻烦。,0,0,0,0,1,0
hg猴都是些懒惰的家伙，成事不足败事有余。,0,0,0,0,1,0
hg猴长得丑，一看就不是好人。,0,0,0,0,1,0
hg鬼总是说谎，不可信任。,0,0,0,0,1,0
hg鬼的习俗真奇怪，难以理解。,0,0,0,0,1,0
hg鬼的传统很落后，应该摒弃。,0,0,0,0,1,0
hg鬼的传统服饰很漂亮，充满特色。,0,0,0,0,0,0
hg鬼的历史悠久，文化底蕴深厚。,0,0,0,0,0,0
hg鬼的文化真低俗，一点都不高雅。,0,0,0,0,1,0
hg鬼的民间故事很神奇，引人入胜。,0,0,0,0,0,0
hg鬼的美食很独特，值得品尝。,0,0,0,0,0,0
hg鬼的艺术作品很精美，值得欣赏。,0,0,0,0,0,0
hg鬼的节日庆典很热闹，充满活力。,0,0,0,0,0,0
hg鬼的贡献值得我们学习和铭记。,0,0,0,0,0,0
hg鬼真愚蠢，什么都不懂。,0,0,0,0,1,0
hg鬼真懒惰，什么事情都不做。,0,0,0,0,1,0
hg鬼真讨厌，整天鬼鬼祟祟的。,0,0,0,0,1,0
hg鬼说话声音难听，像哭丧一样。,0,0,0,0,1,0
hg鬼长的丑陋，一看就不是好人。,0,0,0,0,1,0
hlj佬就知道吹牛，一点都不靠谱。,0,0,1,0,0,0
hlj佬就知道耍流氓，太无赖了。,0,0,1,0,0,0
hlj佬就知道贪小便宜，真没见识。,0,0,1,0,0,0
hlj佬的东北菜很受欢迎，味道很正宗。,0,0,0,0,0,0
